file,line,name,kind,file_kind,status,suggested_phases
tests/config/spinSeedRepaymentPlan.test.ts,45,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,46,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,50,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,51,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,56,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,60,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,67,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,68,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,74,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,79,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,87,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,88,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,93,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,100,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,118,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,119,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,126,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,131,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,136,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,140,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,145,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,146,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,150,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,154,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSeedRepaymentPlan.test.ts,160,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,42,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,43,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,54,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,55,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,65,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,72,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,82,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,86,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,87,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,104,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,113,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,124,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,127,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,132,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,139,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,142,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,145,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,146,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,149,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,165,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,166,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,174,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,176,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,181,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,185,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,194,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,206,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,207,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,215,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,224,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,229,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,238,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,255,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,264,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,270,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,275,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,283,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,290,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,300,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,305,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,306,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,309,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,312,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,320,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,322,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,325,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,327,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,329,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,330,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,333,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,348,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,350,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,353,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,358,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,362,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,365,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,368,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,374,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,375,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,378,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,384,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,393,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,394,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,398,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,412,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,415,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,416,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,419,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,430,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,437,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,438,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,445,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,450,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpec.test.ts,451,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,43,latestLadderMigration,FunctionDeclaration,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,45,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,47,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,60,latestFairnessCheckMigration,FunctionDeclaration,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,62,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,64,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,74,ladderFromMigration,FunctionDeclaration,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,93,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,106,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,107,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,109,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,116,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,121,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,124,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,129,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,130,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,149,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,154,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,159,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,160,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,171,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,172,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,181,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,189,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinSpecMatchesDatabase.test.ts,190,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,39,codeOnly,ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,41,latestDefinitionOf,FunctionDeclaration,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,43,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,45,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,50,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,51,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,58,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,66,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,77,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,91,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,109,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinStampCannotHideFromItsRepair.test.ts,117,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,32,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,33,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,34,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,38,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,43,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,48,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,53,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinTopTierBadgeIsHonest.test.ts,54,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;9;12
tests/config/spinWalletHardening.test.ts,43,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,44,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,47,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,48,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,54,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,58,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,72,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,79,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,80,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,89,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,93,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,100,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,105,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,109,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,115,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,120,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,125,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,126,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,130,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,138,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,144,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,149,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,150,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,156,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,157,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,162,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,168,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,169,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,174,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,179,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,180,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletHardening.test.ts,184,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,42,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,43,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,46,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,47,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,51,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,56,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,63,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,68,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,75,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,80,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,81,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,87,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,97,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,102,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,106,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,110,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,115,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,127,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,128,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,132,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,136,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,144,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,149,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,150,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,155,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,161,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,165,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,173,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,178,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,184,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,185,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,189,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,193,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,201,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,217,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,227,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,228,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,234,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,243,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,250,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,251,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,268,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinWalletPerOwner.test.ts,272,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,34,read,ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,37,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,38,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,44,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,45,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,54,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,63,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,70,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
tests/config/spinsWalletOwnership.test.ts,71,(anonymous),ArrowFunction,test-or-fixture,Requires Individual Verification,3;4;9;12
