anon_execute,arguments,authenticated_execute,definition_hash,name,returns,security_definer,service_execute,status
False,"p_club_id uuid, p_message text",True,02feb0574bf537bb414d5fc8a111bdd1,fn_set_club_lobby_message,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_rules text",True,153fe3fb1bd153179d9be0826f90d10c,fn_set_club_rules,"TABLE(club_id uuid, rules_text text, updated_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_theme text,True,6199d344a52601bfe158f46bb07beddd,fn_set_interface_theme,text,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_birthday date,True,716a95e5960e32fe21c04266e55caef7,fn_set_my_birthday,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_discoverable boolean, p_show_display_name boolean, p_show_presence boolean, p_show_current_table boolean",True,7b33e43b560c7cac0cb54cb87a1069a5,fn_set_player_search_preferences,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_period_id uuid, p_status text",True,e4ca93cd7fd10d0a8da485eac492e192,fn_set_settlement_period_status,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_source text",False,0e09568a523d7e6627e7ed59bf8f9c70,fn_settle_satellite_finish_atomic,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_source text",False,9bcd852295155db137313e9d40fb30d9,fn_settle_tournament_rake,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,9502e93b3726e7e0c04e0e63ad8ceba5,fn_settlement_conservation_check,"TABLE(issue text, severity text, detail text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_buy_in numeric, p_tiers jsonb, p_rake_rate numeric, p_seats integer",False,9530aa9c1b2c05604e3af611aa6b7ce8,fn_spin_draw_multiplier,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_limit integer,False,fe1480018bde7ed7659d1c73436378a9,fn_spin_expire_unfilled,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_days integer,True,708d9a2d0461d8c1ba652bd677fe70f1,fn_spin_leaderboards,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_lag_window_minutes integer,False,9a85c17823966c26901422a473dcb911,fn_spin_metrics,"TABLE(reveal_spins bigint, reveal_p50_ms numeric, reveal_p90_ms numeric, reveal_p99_ms numeric, reveal_worst_ms integer, reveal_past_lead_in bigint, fairness_draws bigint, fairness_realised_e numeric, fairness_spec_e numeric, fairness_z numeric, fairness_drift boolean, fairness_constrained bigint, attribution_gaps bigint, unpaid_settlements bigint, booking_gaps bigint, unbooked_spins bigint, seconds_since_last_start numeric, open_boards bigint, unfilled_waits bigint, reserve_thin_clubs bigint, reserve_min_balance numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_club_id uuid, p_buy_in numeric, p_seats integer, p_multiplier numeric, p_rake_rate numeric",False,107ce74bc2bd8d36f7b5838b58061e41,fn_spin_settle_game,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_limit integer",False,765b21980c5c1519e2fe5007141dd665,fn_sweep_pending_tournament_bounties,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_since_days integer, p_limit integer",False,20618f6375155da4de6c2da871f65223,fn_sweep_unsettled_tournament_rake,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,False,d221271b4bc1aa83288b87cd3cc7358e,fn_sync_seat_first_player_count,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_updates jsonb",False,6759d5382ea5f91a3ca1caa51862b098,fn_sync_tournament_chips,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,False,7848355bf8ee9bc78ca8e202904526f9,fn_sync_tournament_live_seat_chips,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,p_table_id uuid,True,afc62431e750bc1f6d180b1f37bd3e8a,fn_table_chat_is_silenced,boolean,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_seat_number integer",True,1a63a846e54a8449a5e9e354ce6822ea,fn_take_seat_and_buy_in,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_freeze_started timestamp with time zone, p_frozen_seconds numeric, p_thawed_by text",False,ab177eefbf0fcb016f02343a5b0c7ffd,fn_thaw_platform,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_user_ids uuid[],True,ae9098b8c0c5c929dc87bb249c0f749f,fn_time_bank_allowance,"TABLE(user_id uuid, is_vip boolean, vip_seconds_remaining integer, purchased_seconds integer, extra_seconds integer)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tolerance_per_player numeric,False,6b53f69401d9ec0e73f74a353cfd3383,fn_tournament_chip_conservation_check,"TABLE(tournament_id uuid, name text, players bigint, expected_chips numeric, actual_chips numeric, drift numeric, drift_per_player numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hours integer,False,20ffe894f8d51892e4c26cb33e9f4d2e,fn_tournament_double_paid_obligations,"TABLE(tournament_id uuid, tournament_name text, player_id uuid, finish_position integer, amount numeric, payments bigint, sources text, excess_chips numeric, last_paid_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hours integer,False,c86160ed0a10f5a5c94db0b934b7c19f,fn_tournament_guarantee_check,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,False,8041a7f3d6b2886ce7d688bb5525d952,fn_tournament_has_unsettled_bounties,boolean,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_overdue_minutes integer, p_completing_minutes integer, p_unpaid_hours integer",False,6ccc82346592b096fff54f0547243831,fn_tournament_metrics,"TABLE(running integer, registering integer, overdue_start integer, stuck_completing integer, seatless_phantoms integer, unpaid_completed integer, seat_first_waiting integer)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_since_days integer, p_tolerance numeric, p_limit integer",False,2bbb578e5258b91564d5f29dfdc5e0ec,fn_tournament_money_conservation,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,4edf1888a32cc89880a9af753e8b4765,fn_tournament_primary_table,uuid,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_hours integer,False,cc459efa33bc115e6c662b644290a014,fn_tournament_prize_disbursement_audit,"TABLE(tournament_id uuid, name text, variant text, prize_pool numeric, disbursed numeric, acknowledged numeric, excess numeric, ended_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_session_id uuid, p_flow text, p_event_name text, p_outcome text, p_duration_ms integer, p_metadata jsonb",True,b2b4c067d5569eb48e903239ce1d0af2,fn_track_club_entry_event,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union_id uuid,True,474f3f73e59646e13f2a618ea9e39ea6,fn_union_agent_coverage,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_since timestamp with time zone",True,89e2a62ef34afbf1cda9465d052ae46e,fn_union_agent_risk_report,"TABLE(agent_user_id uuid, agent_name text, club_name text, role text, players integer, seated_now integer, rake_generated numeric, player_net numeric, commission_accrued numeric, credit_extended numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_club_id uuid, p_amount numeric, p_notes text, p_op_id uuid",True,f7bcdc0eab243e9372d28a3aab5f80b6,fn_union_clawback_from_club,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_club_id uuid",True,f009f3e11197ce47b839611e59817e53,fn_union_club_exit_blockers,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_amount numeric, p_notes text, p_op_id uuid",True,04894926ade7e833b47eff1e11215566,fn_union_deposit_from_wallet,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_since timestamp with time zone",True,426f1914d75aaa59e884939a457fb30c,fn_union_distribution_check,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union_id uuid,False,7b3b21fd292ac4ac78d3544937820473,fn_union_eco_record_current_week,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_club_id uuid, p_reason text, p_force boolean",True,c251bf6feee990d91a9f3454d9ee4e93,fn_union_expel_club,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,477d823a668ecf9c95e991d98a4a89ad,fn_union_governance_check,"TABLE(invariant text, severity text, offenders bigint, detail text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_hours integer",True,4d64aa69476db5aa5ae5c5695dcb7b18,fn_union_integrity_sweep,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,5e9cde351fb225b010d7dd593fae5a70,fn_union_law_selftest,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_metric text, p_period text, p_limit integer, p_offset integer",True,4aa4adcfad1b38f61543f2647a549850,fn_union_leaderboard_period_v2,"TABLE(user_id uuid, hands_played numeric, total_winnings numeric, total_losses numeric, tournaments_won numeric, total_rake numeric, sum_big_blind numeric, rank_change integer, qualified boolean, rank integer, total_ranked integer, baseline_date date)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union_id uuid,True,d7cae706425a055f9039ba2b9535da48,fn_union_player_directory,"TABLE(user_id uuid, username text, display_name text, avatar_url text, club_id uuid, club_name text, member_role text, member_status text, joined_at timestamp with time zone, currently_seated boolean)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_max_days integer,False,13ae107734ae18649a0443469ecfe601,fn_union_rake_rollup_catchup_all,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_target_user_id uuid, p_kind text, p_amount numeric, p_source_wallet text, p_note text, p_op_id text",True,4758d36acff34f922bf1129ae6eecc1d,fn_union_send_to_member,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_period_start timestamp with time zone, p_period_end timestamp with time zone",True,5b9ae658cde4fbbb9024e9fa28a934e8,fn_union_settlement_cascade,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_period_start timestamp with time zone, p_period_end timestamp with time zone",True,74919720de9fafe281e48f5d8bbd6572,fn_union_settlement_preview,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,9c87b934caefafb78c4df71e79db4f18,fn_union_treasury_selftest,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_period_start timestamp with time zone",True,8ecc8b2263b55daa17b94fbf8bbc42aa,fn_union_weekly_agent_statements,"TABLE(agent_user_id uuid, agent_name text, club_name text, statement jsonb)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union_id uuid,False,47828b78ce64337d2da669c7f5c806a7,fn_union_weekly_rakeback_close_all,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_tournament_id uuid,True,d791ee76743cae60ba4ada5a165306c3,fn_unregister_from_tournament,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_settings jsonb",True,1686b0072db257921e0dfba91a888bf4,fn_update_table_bomb_settings,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_schedule jsonb,True,0480dfb41a9e126b060ca5ebce296c29,fn_upsert_tournament_schedule,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_throwable_id text, p_request_id uuid",True,9db52098a228a7be9f9c89ed5bf122a0,fn_use_throwable_v2,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_club_id uuid, p_metric text, p_start_date date, p_end_date date",True,06f1cbce2ffc9cc6fadfc1a3893c2712,fn_user_rank_by_dates,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_metric text, p_start_date date, p_end_date date",True,0c98a4dc73bb849bad44082327f75e96,fn_user_rank_global_by_dates,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,"p_user_id uuid, p_metric text, p_period text",True,dc9990b44cae07eb70ed4c296e6a8f7e,fn_user_rank_global_period,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_club_id uuid, p_metric text, p_period text",True,3824dd6e1b51a65e25a1673e48e66108,fn_user_rank_period,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_from_wallet text, p_to_wallet text, p_amount numeric, p_note text",True,b54ab7050103eecf3b456969e5a71bbd,fn_wallet_type_transfer,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_period_id uuid,False,efd7d19052c7f38d74fbfd09e61d8249,generate_period_commissions,"TABLE(agent_id uuid, period_id uuid, gross_rake numeric, commission_earned numeric, paid_to_downlines numeric, net_payout numeric, status text)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_period_id uuid,True,5fc700bd92375964f4b7039c49047f10,generate_period_settlements,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,p_table_id uuid,True,738636096170eb9c417a5a9cdfc52334,get_active_hand_snapshot,"TABLE(hand_number integer, state_json jsonb, config_json jsonb, dealer_seat integer, players_json jsonb, stage text, updated_at timestamp with time zone)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,c1341cc5455245979ee8a5f9ea7a6d2b,get_anti_cheat_stats,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_union_id uuid,True,3b7cc899808517ccea39f8f20e2ae2e7,get_bbj_pool,json,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_key text,True,bedbd16935c74ba4e8be39d7a9c093b0,get_club_home,jsonb,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,p_club_key text,True,d0deada158658ba9e1f88cbfba85c6ae,get_club_players_playing,integer,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,21596ce66381c375e3c96ae2476ad40f,get_current_settlement_period,"TABLE(id uuid, period_start timestamp with time zone, period_end timestamp with time zone, status text, total_rake numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,e357bd34de0afe73e449564ea1c13cbe,get_current_settlement_period,"TABLE(id uuid, club_id uuid, union_id uuid, scope text, period_number integer, year integer, period_start timestamp with time zone, period_end timestamp with time zone, status text, total_rake numeric, total_bbj numeric, total_player_winnings numeric, total_player_losses numeric, total_hands_dealt bigint, settled_at timestamp with time zone)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,718ef164d3056e9e5360ce557ced0a30,get_daily_challenge_dashboard_v3,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_other_user_id uuid,True,ebf123956cfb4a9cc1505278cd1df8d4,get_mutual_friends,"TABLE(id uuid, username text, avatar_url text)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,"p_club_id uuid, p_limit integer",True,be4dae914d9677fe4d14e2817840c267,get_top_mission_completers,json,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,p_user_id uuid,True,3425971ed7af0598edbaceb8ef7aba8c,get_user_level_stats,jsonb,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
True,"p_user_id uuid, p_level_id integer",True,02fb196082112a21f5431ad754c073e5,get_user_level_stats,"TABLE(total_questions bigint, correct_answers bigint, accuracy numeric, avg_ev_loss numeric)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,52e2bb2c75d83fb6c43fc03f2724e129,get_wallet_balance_totals,"TABLE(total_credits numeric, total_debits numeric)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_instance_id text, p_claims jsonb, p_stale_seconds integer",False,a7d6347ad1ebfb0f3f4cf75a431c2702,heartbeat_table_leases_v3,"TABLE(table_id uuid, state text, lease_generation uuid)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_instance_id text, p_claims jsonb, p_stale_seconds integer",False,52cb6d75f301564351e9b0021805844b,heartbeat_tournament_leases_v3,"TABLE(tournament_id uuid, state text, lease_generation uuid)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_promotion_id uuid,True,85c877d797d9c8a8909b6916c7871de8,increment_promotion_claim_count,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_amount numeric",False,65d589ceddffddef40e71efb867a711f,increment_tournament_rake,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_union_id uuid, p_amount numeric, p_club_id uuid, p_notes text",False,a1ab23b45c703bde2f13b1af2c6c49a7,increment_union_wallet,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_hand_number integer, p_cards text",False,bea5a839f73901e7c50bfdc985746fcc,insert_hole_cards,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_pool_id uuid, p_user_id uuid, p_buy_in numeric",True,a7baf9231b55d560de7776886c96c92c,join_flash_pool,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_wallet_type text, p_amount numeric, p_type text, p_category text, p_description text, p_table_id uuid, p_hand_id uuid, p_related_entity_id uuid",False,f5fc259af234eb8e07bb0bde40c92513,log_wallet_transaction,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_tournament_id uuid, p_user_id uuid, p_rebuy_type text, p_cost numeric, p_chips numeric, p_current_level integer, p_client_token text",True,8a3a28a2ca0c3dae61713d3a6803875f,process_tournament_rebuy,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_user_id uuid, p_wagered numeric",False,ee9bcdf31b5f212b67e0ff536033f20c,promo_apply_playthrough,jsonb,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_stale_seconds integer,False,6144b5c9ba79371234f8bee9007ed4a6,reap_dead_engine_leases,"TABLE(table_leases_deleted integer, tournament_leases_deleted integer)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_promotion_id uuid,True,453ecd9d8a6f0acc477afc0ca03e820b,recalculate_leaderboard_ranks,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,False,921e3311709cf2d64c58c01e410963cb,recompute_club_levels,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_session_id uuid, p_level integer, p_mastery_rate numeric, p_questions_correct integer, p_questions_total integer",True,6e6cbb4276fb94af75d6c555aea3bff7,record_arena_session,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_event text, p_tier text, p_duration_ms integer, p_item_count integer, p_reason_code text",True,5eb24969763c6a1aa6f7ce4b7143b631,record_daily_mission_operation,boolean,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_club_id uuid, p_hand_number integer, p_player_id uuid, p_equity_percent numeric, p_premium numeric, p_insured_amount numeric, p_payout numeric, p_player_won boolean, p_kind character varying",False,cb02192b5c7520212a307d8b4c47510e,record_insurance_transaction,insurance_transactions,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_referee_id uuid, p_code text",True,48be3e8a30cca1531b162b2da6fdb463,redeem_referral_code,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_instance_id text,False,9faf8a29ad5d75078d04b04aa36569cf,release_engine_leadership,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_instance_id text, p_claims jsonb",False,a08340dd1708cd37530e8b66e3c2a1d9,release_table_leases_v2,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_instance_id text, p_claims jsonb",False,2c92f4af8b6f14b8cdc0a5af7e98fcf8,release_tournament_leases_v2,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_challenge_row_id uuid, p_expected_challenge_id text, p_cost integer",True,4c23f23e2e00e75228d5d745b1c0dccb,reroll_daily_challenge,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_challenge_row_id uuid, p_expected_challenge_id text, p_cost integer, p_request_id uuid",True,808d5fa4c083e0b56051234387fccf03,reroll_daily_challenge,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_pending_id uuid, p_max_buy_in numeric",False,39dd34e9fa90e1625cf73d3823ae3b61,resolve_pending_addon,"TABLE(applied numeric, refunded numeric, was_resolved boolean)",False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_table_id uuid, p_hand_number integer, p_state_json jsonb, p_config_json jsonb, p_dealer_seat integer, p_players_json jsonb, p_stage text, p_pending_deadlines jsonb, p_disconnect_states jsonb",False,06129a019e7e1f758c867c2ab6f24981,save_hand_state_snapshot,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,p_club_id uuid,True,85cf74f076fd3cc2f834b4b29a01c647,settle_club_rakeback,jsonb,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,False,4c237420934d9afa9f6800125ef95d2a,sp_prune_horse_hand_reviews,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_club_id uuid, p_new_owner_id uuid",True,4ef156fb39151bc7a7c868a0f28ba572,transfer_club_ownership,void,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_user_id uuid, p_profit numeric, p_is_voluntary boolean, p_is_preflop_raise boolean, p_went_to_showdown boolean, p_won_at_showdown boolean",False,4dfe5f640451d81c015ee13bb08b2fbe,update_player_hand_stats,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,rows jsonb,False,c73cb456bd033f8d3f5a03e53b9934b0,upsert_horse_mind_pairs,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,rows jsonb,False,84df6d650c905cedba86f2698f1fbd3d,upsert_horse_mind_stats,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,rows jsonb,False,73884faf30f48913dba34053fdd33337,upsert_horse_mind_stats_scoped,integer,True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,,True,a9328f0bf1461fe17a24225d6b057c6b,verify_ledger_totals,"TABLE(total_minted numeric, total_in_wallets numeric, total_locked numeric)",True,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
False,"p_from_user_id uuid, p_to_user_id uuid, p_amount numeric, p_from_wallet text, p_to_wallet text, p_reference_id uuid",False,3f198dff0553cdb494257eee66df0a1b,wallet_user_transfer,void,False,True,Signature/Hash/Grants Observed; Body And Caller Contract Need Individual Review
