file,line,tag,handlers,label,file_kind,status,suggested_phases
src/pages/UnionDashboardPage.tsx,2181,input,"onChange={(e) => setTransferForm((f) => ({ ...f, notes: e.target.value }))}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2188,button,"onClick={async () => {
                        setProcessing(true);
                        setError(null);
                        try {
                          const chipAmount = parseInt(transferForm.amount, 10);
                          if (isNaN(chipAmount) || chipAmount <= 0) {
                            setError('Enter a valid chip amount');
                            setProcessing(false);
                            return;
                          }
                          // UNION AUDIT FIX 2026-07-21: fn_union_send_chips_to_club
                          // is not SECURITY DEFINER, so calling it as a browser
                          // user was RLS-blocked (silent no-op). Route through the
                          // hardened union-wallet API (service role, idempotency
                          // key, debit->credit with rollback).
                          await unionApi.sendToClub(
                            unionId!,
                            transferForm.clubId,
                            chipAmount,
                            transferForm.notes || undefined
                          );
                          setSuccess(`Sent ${chipAmount.toLocaleString()} chips to club`);
                          masterBus.emit('BALANCE_UPDATED', { source: 'union_transfer' });
                          setTransferForm({ clubId: '', amount: '', notes: '' });
                          loadDashboard(unionId);
                        } catch (err: any) {
       ",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2361,button,onClick={runUnionRakeback},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2521,select,"onChange={(e) => {
                    setAppsFilter(e.target.value);
                    setAppsLoaded(false);
                  }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2535,button,"onClick={() => {
                    setAppsLoaded(false);
                    loadApps();
                  }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2583,button,"onClick={async () => {
                              setProcessing(true);
                              setError(null);
                              try {
                                // UNION AUDIT FIX 2026-07-21: the direct upsert
                                // wrote a non-existent column (commission_rate)
                                // and was RLS-blocked anyway. The union-application
                                // API approves + integrates the club server-side
                                // (union_clubs upsert with the correct
                                // club_commission_rate, clubs.union_id link,
                                // application status) after a union-lead check.
                                const defaultCommRate =
                                  Number(union?.settings?.default_club_commission_rate) || 0.9;
                                await unionApi.approveApplication(
                                  unionId!,
                                  app.id,
                                  defaultCommRate
                                );
                                if (app.club_id) {
                                  masterBus.emit('CLUB_UPDATED', { clubId: app.club_id });
                                }

                                setSuccess(`${app.club_name} approved and joined the union`);
                                setAppsLoaded(false);
                                loadApps();
                         ",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2621,button,"onClick={async () => {
                              if (
                                !(await confirmDialog({
                                  message: `Reject ${app.club_name}?`,
                                  variant: 'danger',
                                }))
                              )
                                return;
                              setProcessing(true);
                              setError(null);
                              try {
                                // UNION AUDIT FIX 2026-07-21: routed through the
                                // union-application API (RLS blocked the direct
                                // update for union leads).
                                await unionApi.rejectApplication(unionId!, app.id);
                                setSuccess(`${app.club_name} rejected`);
                                setAppsLoaded(false);
                                loadApps();
                              } catch (err: any) {
                                setError(safeErrorMessage(err));
                              } finally {
                                setProcessing(false);
                              }
                            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2689,button,"onClick={async () => {
                              if (
                                !(await confirmDialog({
                                  message: `Approve ${lr.club_name}'s exit from the union?`,
                                  variant: 'danger',
                                }))
                              )
                                return;
                              setProcessing(true);
                              setError(null);
                              try {
                                await unionApi.approveLeave(unionId!, lr.id);
                                setSuccess(`${lr.club_name} has left the union`);
                                loadLeaveReqs();
                                loadDashboard(unionId);
                              } catch (err: any) {
                                setError(safeErrorMessage(err));
                              } finally {
                                setProcessing(false);
                              }
                            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2716,button,"onClick={async () => {
                              setProcessing(true);
                              setError(null);
                              try {
                                await unionApi.denyLeave(unionId!, lr.id);
                                setSuccess(`${lr.club_name}'s leave request denied`);
                                loadLeaveReqs();
                              } catch (err: any) {
                                setError(safeErrorMessage(err));
                              } finally {
                                setProcessing(false);
                              }
                            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2788,input,"onChange={(e) => setSettingsForm((f) => ({ ...f, name: e.target.value }))}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2796,input,"onChange={(e) =>
                          setSettingsForm((f) => ({ ...f, union_rake_hold: e.target.value }))
                        }",type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2813,input,"onChange={(e) =>
                          setSettingsForm((f) => ({
                            ...f,
                            default_agent_commission: e.target.value,
                          }))
                        }",type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2833,input,"onChange={(e) =>
                          setSettingsForm((f) => ({
                            ...f,
                            default_club_commission_rate: e.target.value,
                          }))
                        }",type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2852,textarea,"onChange={(e) =>
                      setSettingsForm((f) => ({ ...f, description: e.target.value }))
                    }",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2862,button,"onClick={async () => {
                      setProcessing(true);
                      setError(null);
                      try {
                        const updates: Record<
                          string,
                          string | Record<string, number | string | boolean>
                        > = {};
                        if (settingsForm.name) updates.name = settingsForm.name;
                        if (settingsForm.description !== undefined)
                          updates.description = settingsForm.description;
                        const settings: Record<string, number | string | boolean> = {};
                        if (settingsForm.union_rake_hold) {
                          const v = parseFloat(settingsForm.union_rake_hold) / 100;
                          if (isNaN(v)) {
                            setError('Invalid rake hold value');
                            setProcessing(false);
                            return;
                          }
                          settings.union_rake_hold = v;
                        }
                        if (settingsForm.default_agent_commission) {
                          const v = parseFloat(settingsForm.default_agent_commission) / 100;
                          if (isNaN(v)) {
                            setError('Invalid agent commission value');
                            setProcessing(false);
                            return;
                          }
                          sett",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,2989,button,"onClick={async () => {
                                    if (
                                      !(await confirmDialog({
                                        title: 'Remove Admin',
                                        message: 'Remove this admin?',
                                        confirmText: 'Remove',
                                        variant: 'danger',
                                      }))
                                    )
                                      return;
                                    setProcessing(true);
                                    setError(null);
                                    try {
                                      // UNION AUDIT FIX 2026-07-21: RLS-blocked
                                      // direct delete -> manage-union remove_admin.
                                      await unionApi.removeAdmin(unionId!, admin.user_id);
                                      masterBus.emit('CLUB_UPDATED', { clubId: unionId || '' });
                                      setSuccess('Admin removed');
                                      loadDashboard(unionId);
                                    } catch (err: any) {
                                      setError(safeErrorMessage(err));
                                    } finally {
                                      setProcessing(false);
                                    }
                                  }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,3034,input,onChange={(e) => setAdminSearch(e.target.value)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,3040,button,"onClick={async () => {
                          setProcessing(true);
                          setError(null);
                          try {
                            const { data: users } = await supabase
                              .from('profiles')
                              .select(`id, ${PLAYER_NAME_COLUMNS}`)
                              .ilike('username', `%${adminSearch}%`)
                              .limit(5);
                            setAdminResults(users || []);
                          } catch (err: any) {
                            setError(safeErrorMessage(err));
                          } finally {
                            setProcessing(false);
                          }
                        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,3085,button,"onClick={async () => {
                                setProcessing(true);
                                setError(null);
                                try {
                                  // UNION AUDIT FIX 2026-07-21: RLS-blocked direct
                                  // insert -> manage-union add_admin.
                                  await unionApi.addAdmin(unionId!, u.id);
                                  masterBus.emit('CLUB_UPDATED', { clubId: unionId || '' });
                                  setSuccess(`${playerDisplayName(u)} added as admin`);
                                  setAdminResults([]);
                                  setAdminSearch('');
                                  loadDashboard(unionId);
                                } catch (err: any) {
                                  setError(safeErrorMessage(err));
                                } finally {
                                  setProcessing(false);
                                }
                              }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,3122,UnionWalletModal,onClose={() => setWalletModal(null)}; onSent={() => void loadDashboard(unionId)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDashboardPage.tsx,3134,UnionTreasuryDetailModal,"onClose={() => setTreasuryModal(null)}; onMoved={() => void loadDashboard(unionId)}; onSendFrom={
            treasuryModal === 'backup'
              ? undefined
              : () => {
                  const isRake = treasuryModal === 'rake';
                  setTreasuryModal(null);
                  setWalletModal({
                    key: isRake ? 'rake' : 'bbj',
                    label: isRake ? 'Rake Treasury' : 'BBJ Pool',
                    balance: isRake ? wallets?.rake_wallet || 0 : (bbjPool?.main_balance ?? 0),
                  });
                }
          }",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDataPage.tsx,104,button,onClick={() => navigate(`/unions/${unionRef}`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionDataPage.tsx,111,button,onClick={() => navigate(`/unions/${unionRef}/statements`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionDetailPage.tsx,704,ErrorState,onRetry={() => setLoadRevision((value) => value + 1)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,766,button,onClick={handleApplyClick},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,775,div,onClick={(e) => e.target === e.currentTarget && setShowClubSelector(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,784,button,onClick={() => applyWithClub(c.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,794,button,onClick={() => setShowClubSelector(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,893,button,onClick={() => setActiveTab('overview')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,899,button,onClick={() => setActiveTab('clubs')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,905,button,onClick={() => setActiveTab('tables')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,911,button,onClick={() => setActiveTab('financials')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,918,button,onClick={() => setActiveTab('tournaments')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,926,button,"onClick={() => {
              setActiveTab('settings');
              // Load current settings
              if (union?.settings) {
                setSettingsForm({
                  revenueSharePercent: union.settings.revenueSharePercent,
                  sharedPlayerPool: union.settings.sharedPlayerPool,
                  crossClubTournaments: union.settings.crossClubTournaments,
                });
              }
            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1050,button,onClick={() => setActiveTab('tables')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1230,span,"onClick={(e) => {
                          e.preventDefault();
                          e.stopPropagation();
                        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1236,UnionClubGovernance,"onExpelled={(id) =>
                            setClubs((prev) => prev.filter((c) => c.clubId !== id))
                          }",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1345,button,onClick={() => setShowXmttModal(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1362,button,onClick={() => setShowXmttModal(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1438,button,"onClick={() => handleScheduleActiveToggle(s, !s.active)}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1467,button,onClick={() => navigate(`/unions/${unionRef}/statements`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1483,button,onClick={() => navigate(`/unions/${unionRef}/data`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1604,input,"onChange={(e) =>
                      setSettingsForm((prev) => ({
                        ...prev,
                        revenueSharePercent: Number(e.target.value),
                      }))
                    }",type=range,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1624,input,"onChange={(e) =>
                      setSettingsForm((prev) => ({ ...prev, sharedPlayerPool: e.target.checked }))
                    }",type=checkbox,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1638,input,"onChange={(e) =>
                      setSettingsForm((prev) => ({
                        ...prev,
                        crossClubTournaments: e.target.checked,
                      }))
                    }",type=checkbox,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1653,button,"onClick={async () => {
                  if (!unionId || isUpdatingSettings) return;
                  setIsUpdatingSettings(true);
                  const updated = await unionService.updateUnion(unionId, {
                    settings: settingsForm,
                  });
                  if (updated) {
                    setUnion(updated);
                    toast.success('Settings saved successfully!');
                  }
                  setIsUpdatingSettings(false);
                }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1678,CreateTournamentModal,"onClose={() => setShowXmttModal(false)}; onSuccess={() => {
            setShowXmttModal(false);
            // Reload union tournaments (club-hosted + XMTT, same as initial load)
            if (union?.settings?.crossClubTournaments && clubs.length > 0) {
              const clubIds = clubs.map((c) => c.clubId);
              Promise.all([
                // PRIVACY + COMPLETENESS FIX 2026-08-19 — see note above.
                supabase
                  .from('tournaments')
                  .select('*, clubs(name)')
                  .eq('union_id', unionId)
                  .order('start_time', { ascending: true }),
                supabase
                  .from('tournaments')
                  .select('*, clubs(name)')
                  .eq('union_id', unionId)
                  .eq('is_xmtt', true)
                  .limit(0),
              ]).then(([{ data: clubT }, { data: xmttT }]) => {
                const allT = [...(clubT || []), ...(xmttT || [])];
                const seen = new Set<string>();
                const deduped = allT.filter((t) => {
                  if (seen.has(t.id)) return false;
                  seen.add(t.id);
                  return true;
                });
                const statusOrder: Record<string, number> = {
                  REGISTERING: 0,
                  ANNOUNCED: 1,
                  RUNNING: 2,
                  COMPLETED: 3,
                  CANCELLED: 4,
                };
                deduped.sort((a: any, b: ",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionDetailPage.tsx,1729,ConfirmModal,"onConfirm={async () => {
          if (confirmJoin.club) {
            await applyWithClub(confirmJoin.club.id);
          }
          setConfirmJoin({ show: false, club: null });
        }}; onCancel={() => setConfirmJoin({ show: false, club: null })}",title=Join Union,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,414,button,onClick={() => loadUnionData(unionId || undefined)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,453,button,onClick={() => setTab('tournaments')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,459,button,onClick={() => setTab('tables')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,465,button,onClick={() => setTab('bbj')},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,479,button,onClick={() => setTournFilter(f)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,523,button,onClick={() => handleRegister(t.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionGamesPage.tsx,526,button,onClick={() => handleUnregister(t.id)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionStatementsPage.tsx,438,button,onClick={() => navigate(-1)},type=button; aria-label=Go Back,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,446,button,onClick={exportCsv},type=button; aria-label=Export As CSV,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,467,button,onClick={() => setPeriod(h.period_end)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,541,button,"onClick={() => {
                void issue();
              }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,551,button,onClick={() => setConfirmIssue(false)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,561,button,onClick={() => setConfirmIssue(true)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,604,button,onClick={() => setExpanded(open ? null : c.club_id)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,672,input,onChange={(e) => setPayAmount(e.target.value)},type=number; aria-label={`Payment Received From ${c.club_name}`},runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,683,button,"onClick={() => {
                            void recordPayment(c.club_id);
                          }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,697,button,onClick={() => navigate(`/clubs/${c.club_id}/data`)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,704,button,"onClick={() =>
                          setPayingClub((cur) => (cur === c.club_id ? null : c.club_id))
                        }",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionStatementsPage.tsx,714,button,"onClick={() => {
                            void setPaid(c.invoice_id as string, c.status !== 'paid');
                          }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;10;11
src/pages/UnionsPage.tsx,205,button,onClick={() => setIsCreating(true)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionsPage.tsx,218,ErrorState,onRetry={loadUnions},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionsPage.tsx,246,button,onClick={() => setIsCreating(true)},type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/UnionsPage.tsx,257,CreateUnionModal,"onClose={() => setIsCreating(false)}; onSuccess={() => {
            setIsCreating(false);
            loadUnions();
          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",10;11
src/pages/VIPPage.tsx,340,RewardsMarketplace,"onRedeem={async (reward: Reward) => {
            if (!user?.id) {
              toast.error('Please Sign In To Redeem Rewards.');
              return;
            }
            // Real spend AND a real grant. `p_reward_id` is what makes this
            // honest: without it the RPC charged whatever `p_cost` the browser
            // sent (so a 5,000-point pass cost one point) and granted nothing
            // at all. With it, vip_reward_catalog prices the reward and the
            // cosmetic lands in the live entitlement ledgers. p_cost is still
            // sent for the audit trail; the server ignores it for catalog
            // rewards. Migration 20260825_vip_reward_catalog.
            const { data, error } = await supabase.rpc('fn_redeem_vip_points', {
              p_cost: reward.pointsCost,
              p_reason: `Reward: ${reward.name}`,
              p_reward_id: reward.id,
            });
            // Refusals come back as `{ success: false, error }` with NO
            // postgres error, so both halves must be checked.
            if (error || !data?.success) {
              toast.error(
                data?.error === 'insufficient_points'
                  ? 'Not Enough VIP Points For This Reward.'
                  : data?.error === 'already_owned'
                    ? 'You Already Own This Reward.'
                    : data?.error === 'sold_out'
                      ? 'That Reward Is Sold Out.'
                      : 'Redemption Failed. Please ",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,474,button,onClick={() => setShowInfoModal(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,565,button,onClick={() => setShowTopUpModal(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,568,button,onClick={() => setShowDiamondHistory(true)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,601,button,onClick={() => handlePurchase(feature as VIPFeature)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,616,VIPCardsModal,onClose={() => setShowInfoModal(false)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,619,DiamondTopUpModal,onClose={() => setShowTopUpModal(false)}; onPurchaseComplete={(newBal) => setDiamonds(newBal)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/VIPPage.tsx,626,DiamondWalletModal,"onClose={() => setShowDiamondHistory(false)}; onBuyClick={() => {
          setShowDiamondHistory(false);
          setShowTopUpModal(true);
        }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/WaitlistPage.tsx,249,ErrorState,onRetry={() => void loadWaitlist()},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",8;11
src/pages/WaitlistPage.tsx,283,button,"onClick={() => {
                      haptic.medium();
                      leaveWaitlist(entry.table_id, entry.id);
                    }}",type=button,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",8;11
src/pages/XMTTPage.tsx,385,button,onClick={() => setFilter(f)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,400,button,onClick={() => setActionError(null)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,419,div,"onClick={() => {
                  setSelectedTournament(t.id);
                  loadDetail(t.id);
                }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,446,button,"onClick={(e) => {
                            e.stopPropagation();
                            handleRegister(t.id);
                          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,455,button,"onClick={(e) => {
                            e.stopPropagation();
                            handleUnregister(t.id);
                          }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,476,button,"onClick={(e) => {
                                e.stopPropagation();
                                handleLeaveWaitlist(t.id);
                              }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/XMTTPage.tsx,488,button,"onClick={(e) => {
                              e.stopPropagation();
                              handleJoinWaitlist(t.id);
                            }}",,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",3;11
src/pages/admin/AnalyticsDashboard.tsx,380,button,onClick={() => setTimeRange(opt.value)},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;11
src/pages/admin/AnalyticsDashboard.tsx,391,button,onClick={handleExportCSV},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",9;11
src/pages/admin/EngineDashboard.tsx,187,button,onClick={handleToggleOrchestrator},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/EngineDashboard.tsx,226,button,,,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/EngineDashboard.tsx,252,button,onClick={handleToggleTournament},,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,703,input,"onChange={(e) => setForm((f) => ({ ...f, ad_key: e.target.value }))}",id=ad-key,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,720,input,"onChange={(e) => setForm((f) => ({ ...f, headline: e.target.value }))}",id=ad-headline,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,734,textarea,"onChange={(e) => setForm((f) => ({ ...f, body: e.target.value }))}",id=ad-body,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,756,select,"onChange={(e) => setForm((f) => ({ ...f, category: e.target.value }))}",id=ad-category,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,774,input,"onChange={(e) => setForm((f) => ({ ...f, glyph: e.target.value }))}",id=ad-glyph,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,791,input,"onChange={(e) => setForm((f) => ({ ...f, weight: e.target.value }))}",id=ad-weight; type=number,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,821,input,"onChange={(e) => setForm((f) => ({ ...f, target_url: e.target.value }))}",id=ad-target,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,833,input,"onChange={(e) => setForm((f) => ({ ...f, cta_label: e.target.value }))}",id=ad-cta,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,861,input,"onChange={(e) => setForm((f) => ({ ...f, image_url: e.target.value }))}",id=ad-image,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
src/pages/admin/HouseAdsPage.tsx,877,input,"onChange={(e) => setForm((f) => ({ ...f, experiment_key: e.target.value }))}",id=ad-experiment,runtime-or-tooling-source,"Requires Interaction, Error, Authorization And Accessibility Verification",11
